"1","T","010299808-001","Bell Media Inc.","Charlottetown","CKCW-DT-1","1","BT","46:16:1","63:20:28",114.3,,"PE",39.82271,83.7,"D","6M00C7W",6000,183
"1","T","010299808-001","Bell Media Inc.","Charlottetown","CKCW-DT-1AX1","1","BT","46:16:1","63:20:28",114.3,,"PE",39.82271,83.7,"D","6M00C7W",6000,183
"1","T","010299814-001","Bell Media Inc.","Saint John","CKLT-DT","1","BT","45:28:39","66:13:59",443.5,,"NB",38.80814,109.1,"D","6M00C7W",6000,189
"1","T","010299814-001","Bell Media Inc.","Saint John","CKLT-DT-AX1","1","BT","45:28:39","66:13:59",443.5,,"NB",38.80814,109.1,"D","6M00C7W",6000,189
"1","T","010299821-001","Corus Television Limited Partnership","Montreal","CKMI-DT-1","1","BT","45:30:20","73:35:30",225.9,,"QC",39.0309,101.1,"D","6M00C7W",6000,479
"1","T","010299821-001","Corus Television Limited Partnership","Montreal","CKMI-DT-1AX1","1","BT","45:30:20","73:35:30",225.9,,"QC",39.0309,61,"D","6M00C7W",6000,479
"1","T","010299828-001","Thunder Bay Electronics Limited","Thunder Bay","CKPR-DT","1","BT","48:31:27","89:6:53",487.7,,"ON",30.79181,198.6,"D","6M00C7W",6000,57
"1","T","010299828-001","Thunder Bay Electronics Limited","Thunder Bay","CKPR-DT-AX1","1","BT","48:26:30","89:14:3",243.8,,"ON",27.48188,68.6,"D","6M00C7W",6000,57
"1","T","010299834-001","CBC Radio-Canada","Trois-Rivieres","CKTM-DT","1","BT","46:30:7","72:38:10",183,,"QC",46.84863,224,"D","6M00C7W",6000,557
"1","T","010299834-001","CBC Radio-Canada","Trois-Rivieres","CKTM-DT-AX1","1","BT","46:30:7","72:38:10",183,,"QC",37.50045,224,"D","6M00C7W",6000,557
"1","T","010299842-001","CBC Radio-Canada","Saguenay","CKTV-DT","1","BT","48:36:4","70:49:44",908.2,,"QC",38.51258,168.2,"D","6M00C7W",6000,207
"1","T","010299842-001","CBC Radio-Canada","Saguenay","CKTV-DT-AX1","1","BT","48:36:4","70:49:44",908.2,,"QC",32.76462,168.2,"D","6M00C7W",6000,207
"1","T","010299849-003","Bell Media Inc.","Barrie","CKVR-DT","1","BT","44:20:59.6","79:41:50.4",312,,"ON",40.41393,281.3,"D","6M00C7W",6000,189
"1","T","010299849-003","Bell Media Inc.","Barrie","CKVR-DT-AX1","1","BT","44:20:59.6","79:41:50.4",312,,"ON",38.97627,281.3,"D","6M00C7W",6000,189
"1","T","010299856-001","Bell Media Inc.","Winnipeg","CKY-DT","1","BT","49:34:48","97:10:5",236.2,,"MB",43.80211,271.5,"D","6M00C7W",6000,177
"1","T","010299856-001","Bell Media Inc.","Winnipeg","CKY-DT-AX1","1","BT","49:34:48","97:10:5",236.2,,"MB",39.82271,271.5,"D","6M00C7W",6000,177
"1","T","010299865-001","CBC/ Radio-Canada","Ottawa","CBOT-DT","1","BT","45:30:11","75:51:1",350.5,,"ON",54.93437,207.3,"D","6M00C7W",6000,539
"1","T","010299865-001","CBC/ Radio-Canada","Ottawa","CBOT-DT-AX1","1","BT","45:30:11","75:51:1",350.5,,"ON",51.83264,207.3,"D","6M00C7W",6000,539
"1","T","010299870-001","Tele Inter-Rives Ltee","Edmundston","CIMT-DT-1","1","BT","47:23:16","68:19:1",349,,"NB",33.46353,27.4,"D","6M00C7W",6000,69
"1","T","010299875-003","Crossroads Television System","Hamilton","CITS-DT","1","BT","43:18:13.7","79:57:40.1",235,,"ON",58.39667,293,"D","6M00C7W",6000,473
"1","T","010299879-001","Rogers Media Inc","Portage La Prairie","CHMI-DT","1","BT","49:52:26","97:44:27",240,,"MB",39.19078,325.8,"D","6M00C7W",6000,213
"1","T","010299883-001","Societe de Telediffusion du Quebec (Tele-Quebec)","Carleton","CIVK-DT","1","BT","48:8:8","66:6:58",545.8,,"QC",51.46128,58.6,"D","6M00C7W",6000,479
"1","T","010299890-001","CBC Radio-Canada","Moncton","CBAFT-DT","1","BT","46:8:37.43","64:54:8.34",181.9,,"NB",42.49198,122.9,"D","6M00C7W",6000,201
"1","T","010299890-001","CBC Radio-Canada","Moncton","CBAFT-DT-AX1","1","BT","46:8:37.43","64:54:8.34",181.9,,"NB",33.46353,122.9,"D","6M00C7W",6000,201
"1","T","010299897-002","CBC/ Radio-Canada","Charlottetown","CBCT-DT","1","BT","46:12:44.27","63:20:30.13",94,,"PE",41.14944,208.2,"D","6M00C7W",6000,213
"1","T","010299897-002","CBC/ Radio-Canada","Charlottetown","CBCT-DT-AX1","1","BT","46:12:44.27","63:20:30.13",94,,"PE",31.84691,208.2,"D","6M00C7W",6000,213
"1","T","010299902-002","Corus Television Limited Partnership","Saskatoon","CFSK-DT","1","BT","52:10:28","106:26:3",594,,"SK",42.55273,126,"D","6M00C7W",6000,509
"1","T","010299904-001","Bell Media Inc.","Florenceville","CKLT-TV-1","1","BT","46:25:13","67:33:34",312.4,,"NB",45.44068,33.5,"A","5M45C3FNN",6000,61.25
"1","T","010299907-002","Bell Media Inc.","Saguenay","CFRS-DT","1","BT","48:36:4","70:49:44",907.8,,"QC",36.3789,163.6,"D","6M00C7W",6000,213
"1","T","010299912-001","Crossroads Television System","Calgary","CKCS-DT","1","BT","51:3:37","114:10:17",1195.7,,"AB",45.56303,145.5,"D","6M00C7W",6000,581
"1","T","010299917-001","Crossroads Television System","Edmonton","CKES-DT","1","BT","53:27:47","113:20:7",733,,"AB",46.23249,158,"D","6M00C7W",6000,569
"1","T","010299921-003","Crossroads Television System","London","CITS-DT-2","1","BT","42:57:16","81:21:17",283.6,,"ON",33.0103,291.5,"D","6M00C7W",6000,503
"1","T","010299925-002","Corus Television Limited Partnership","Ottawa","CIII-DT-6","1","BT","45:30:11","75:51:1",350.5,,"ON",51.61368,178.6,"D","6M00C7W",6000,473
"1","T","010299931-001","CBC Radio-Canada","Montreal","CBFT-DT","1","BT","45:30:20","73:35:30",225.9,,"QC",55.71359,101.1,"D","6M00C7W",6000,503
"1","T","010299931-001","CBC Radio-Canada","Montreal","CBFT-DT-AX","1","BT","45:30:20","73:35:30",225.9,,"QC",56.15424,96.7,"D","6M00C7W",6000,503
"1","T","010299937-002","CBC/ Radio-Canada","Halifax","CBHT-DT","1","BT","44:39:3","63:39:25",135,,"NS",49.17085,186.2,"D","6M00C7W",6000,581
"1","T","010299937-002","CBC/ Radio-Canada","Halifax","CBHT-DT-AX1","1","BT","44:39:3","63:39:25",135,,"NS",39.96074,186.2,"D","6M00C7W",6000,581
"1","T","010299937-003","CBC/ Radio-Canada","Halifax","CBHT-DT","1","BT","44:39:3","63:39:25",135,,"NS",49.17085,186.2,"D","6M00C7W",6000,581
"1","T","010299937-003","CBC/ Radio-Canada","Halifax","CBHT-DT-AX1","1","BT","44:39:3","63:39:25",135,,"NS",39.98085,186.2,"D","6M00C7W",6000,581
"1","T","010299937-003","CBC/ Radio-Canada","Halifax","CBHT-DT-AX2","1","BT","44:39:3","63:39:25",135,,"NS",44.55697,98,"D","6M00C7W",6000,581
"1","T","010299937-003","CBC/ Radio-Canada","Halifax","CBHT-DT-AX3","1","BT","44:39:3","63:39:25",135,,"NS",35.58829,98,"D","6M00C7W",6000,581
"1","T","010299940-001","Pattison Media Ltd.","Clinton","CFJC-TV-4","1","BT","51:5:36","121:39:57",1990.3,,"BC",23.0963,8,"A","5M45C3FNN",6000,187.25
"1","T","010299940-001","Pattison Media Ltd.","Clinton","CFJC-TV-4AX1","1","BT","51:5:36","121:39:57",1990.3,,"BC",9.4939,8,"A","5M45C3FNN",6000,187.25
"1","T","010299945-003","CBC Radio-Canada","Regina","CBKFT-DT","1","BT","50:28:58.12","104:30:21.24",599,,"SK",46.11298,152,"D","6M00C7W",6000,213
"1","T","010299945-003","CBC Radio-Canada","Regina","CBKFT-DT-AX1","1","BT","50:28:58.12","104:30:21.24",599,,"SK",35.47652,152,"D","6M00C7W",6000,213
"1","T","010299950-003","CBC/ Radio-Canada","Regina","CBKT-DT","1","BT","50:28:58.12","104:30:21.24",599,,"SK",48.47134,152,"D","6M00C7W",6000,189
"1","T","010299950-003","CBC/ Radio-Canada","Regina","CBKT-DT-AX1","1","BT","50:28:58.12","104:30:21.24",599,,"SK",38.80985,152,"D","6M00C7W",6000,189
"1","T","010299952-003","Bell Media Inc.","Fort St John","CJDC-TV-1","1","BT","56:16:44.6","121:2:40.4",853.4,,"BC",28.19544,59.4,"A","5M45C3FNN",6000,187.25
"1","T","010299957-001","CBC/ Radio-Canada","Montreal","CBMT-DT","1","BT","45:30:20","73:35:30",225.9,,"QC",55.59907,101.1,"D","6M00C7W",6000,515
"1","T","010299957-001","CBC/ Radio-Canada","Montreal","CBMT-DT-AX","1","BT","45:30:20","73:35:30",225.9,,"QC",56.04766,96.7,"D","6M00C7W",6000,515
"1","T","010299965-002","CBC/ Radio-Canada","Calgary","CBRT-DT","1","BT","51:3:54","114:12:51",1241,,"AB",55.72174,256.3,"D","6M00C7W",6000,515
"1","T","010299965-002","CBC/ Radio-Canada","Calgary","CBRT-DT-AX1","1","BT","51:3:54","114:12:51",1241,,"AB",43.20146,182,"D","6M00C7W",6000,515
"1","T","010299965-002","CBC/ Radio-Canada","Calgary","CBRT-DT-AX2","1","BT","51:3:54","114:12:51",1241,,"AB",48.27369,256.3,"D","6M00C7W",6000,515
"1","T","010299965-002","CBC/ Radio-Canada","Calgary","CBRT-DT-AX3","1","BT","51:3:54","114:12:51",1241,,"AB",50.64832,182,"D","6M00C7W",6000,515
"1","T","010299973-001","CBC Radio-Canada","Vancouver","CBUFT-DT","1","BT","49:21:13","122:57:23",845.8,,"BC",44.39648,84.7,"D","6M00C7W",6000,545
"1","T","010299973-001","CBC Radio-Canada","Vancouver","CBUFT-DT-AX1","1","BT","49:21:13","122:57:23",845.8,,"BC",38.97627,84.7,"D","6M00C7W",6000,545
"1","T","010299980-003","CBC/ Radio-Canada","Vancouver","CBUT-DT","1","BT","49:21:13","122:57:23",842,,"BC",49.46943,84.7,"D","6M00C7W",6000,599
"1","T","010299980-003","CBC/ Radio-Canada","Vancouver","CBUT-DT-AX1","1","BT","49:21:13","122:57:23",842,,"BC",45.7395,84.7,"D","6M00C7W",6000,599
"1","T","010299987-003","CBC/ Radio-Canada","Edmonton","CBXT-DT","1","BT","53:30:48","113:17:6",737,,"AB",49.58086,205.7,"D","6M00C7W",6000,539
